Trade Date,Acct No,Stock Code,Country,Buy/Sell,Price,Unit,,
20140221,20002894001,2828 HK,HK,1,99.95,2300,,
20160909,632407,8728.JP,JP,2,1244,8100,,
20160121,101013264,HTL VN,VN,1,155000,2000,,
20170609,101013264,SJD VN,VN,1,23700,2800,,
20180718,101013264,BMI VN,VN,1,19500,4000,,
20160728,101013264,HAX VN,VN,1,29800,6000,,
20171206,632407,6723.JP,JP,1,1292,2000,,
20180315,101013264,FUESSV50 VN,VN,1,14950,21300,,
20170425,101013264,MAS VN,VN,2,91000,2000,,
20150327,20002894001,EUN2 GY,GY,2,37,200,,
20171121,101013264,VRE VN,VN,1,50500,8900,,
20151015,20002894001,1321 JP,JP,1,18350,42,,
20180117,101013264,PTB VN,VN,1,139800,510,,
20141112,20002894001,2823 HK,HK,2,9.6,5900,,
20180420,632407,SILO.ID,ID,1,8450,20000,,
20160704,101013264,MAS VN,VN,1,149800,3000,,
20171024,101013264,KSB VN,VN,2,45400,1500,,
20171213,632407,SILO.ID,ID,1,10625,1000,,
20150827,20002894001,573 HK,HK,1,2.9,11000,,
20150922,20002894001,1181 HK,HK,1,1.76,36000,,
20180709,632407,SILO.ID,ID,1,4400,4000,,
20170908,632407,RFX.AU,AU,1,0.1,100000,,
20150401,20002894001,1181 HK,HK,1,1.69,28000,,
20180322,632407,SILO.ID,ID,1,8200,20000,,
20150715,20002894001,5108 JP,JP,1,0,200,,
20150807,20002894001,DIS US,US,1,108.5,100,,
20171214,632407,LAC.CA,CA,1,11.4,2190,,
20160224,20002894001,1910 HK,HK,1,22.5,2700,,
20180420,632407,SILO.ID,ID,1,8450,30000,,
20180820,632407,SILO.ID,ID,1,2870,10000,,
20161221,632407,601877.CN,CN,2,21.56,100,,
20171101,632407,LPPF.ID,ID,1,9200,8200,,
20170803,101013264,GIL VN,VN,2,38200,2000,,
20180206,632407,SILO.ID,ID,1,8800,10000,,
20150223,20002894001,3382 JP,JP,2,4500,200,,
20171117,632407,TBV.SG,SG,1,0.945,44000,,
20180302,632407,BTG.SG,SG,1,1.79,28000,,
20170803,101013264,GIL VN,VN,2,38200,3000,,
20171227,632407,MUA.AU,AU,2,0.55,28535,,
20150720,101013264,NCT VN,VN,1,110000,3500,,
20180709,632407,SILO.ID,ID,1,4400,18000,,
20170915,632407,VED.UK,UK,1,8.01,25200,,
20180710,101013264,KDF VN,VN,2,37000,1200,,
20160801,101013264,PTB VN,VN,2,116000,1460,,
20141110,20002894001,7261 JP,JP,2,2740,100,,
20171103,632407,TBV.SG,SG,1,0.96,12400,,
20170928,101013264,KDF VN,VN,1,61000,3000,,
20151201,20002894001,DAI GY,GY,2,85,75,,
20140606,632407,FCU CN,CN,1,1.26,4000,,
20150119,20002894001,493 HK,HK,1,1.14,50000,,
20160826,101013264,MAS VN,VN,1,113000,1000,,
20161207,101013264,NNC VN,VN,1,74500,2200,,
20150429,20002894001,573 HK,HK,1,3.61,31000,,
20180427,101013264,TTD VN,VN,1,58000,1500,,
20161104,632407,5707.JP,JP,2,382,10000,,
20180808,632407,SILO.ID,ID,1,3060,10000,,
20150212,20002894001,1181 HK,HK,1,1.58,14000,,
20160912,632407,5707.JP,JP,1,330,30000,,
20180426,632407,SILO.ID,ID,1,7800,20000,,
20150929,20002894001,1321 JP,JP,1,17600,50,,
20141113,632407,WTE SP,SP,2,0.01,758000,,
20170718,101013264,APC VN,VN,1,32000,7000,,
20171004,101013264,VCB VN,VN,1,37750,1050,,
20150702,20002894001,573 HK,HK,1,3.37,5000,,
20150407,20002894001,M US,US,2,67.5,150,,
20180523,632407,9984.JP,JP,1,8300,100,,
20131125,20002894000,1928 HK,HK,2,57.05,1200,,
20160912,632407,5707.JP,JP,1,331,30000,,
20170829,632407,5707.JP,JP,1,497,2000,,
20170310,632407,JBLU,LU,2,19,810,,
20170906,632407,GNTX,TX,2,18,460,,
20150506,20002894001,573 HK,HK,1,3.64,10000,,
20160122,101013264,HTL VN,VN,1,153000,2000,,
20160623,101013264,KBC VN,VN,2,14900,50000,,
20180718,101013264,FRT VN,VN,1,77000,200,,
20170906,101013264,NCT VN,VN,1,78800,900,,
20150129,20002894001,8316 JP,JP,1,0,100,,
20150302,20002894001,1181 HK,HK,1,1.69,18000,,
20180411,632407,SILO.ID,ID,1,8300,15000,,
20150715,20002894001,3382 JP,JP,2,0,200,,
20170321,101013264,MAS VN,VN,2,105084.6154,13000,,
20140619,20002894001,RMP AU,AU,2,0.165,74917,,
20140430,20002894001,1910 HK,HK,1,24.15,1800,,
20170203,101013264,ACV VN,VN,1,50766.66667,15000,,
20150309,632407,PACRA SP,SP,1,0.7,8000,,
20150910,20002894001,8306 JP,JP,1,0,1000,,
20180402,632407,SWKS,KS,1,99.5,165,,
20180207,632407,SILO.ID,ID,1,8900,30000,,
20140408,20002894001,PBR US,US,2,14.3,190,,
20150713,20002894001,2211 HK,HK,1,3.62,20000,,
20160712,101013264,VNT VN,VN,1,35500,2100,,
20150112,20002894001,1045 HK,HK,1,10.62,7000,,
20160215,20002894001,8306 JP,JP,1,479,900,,
20141121,20002894001,9984 JP,JP,1,0,100,,
20180418,632407,SILO.ID,ID,1,8300,15000,,
20140718,20002894001,1910 HK,HK,1,24.5,2100,,
20160204,20002894001,1910 HK,HK,1,21.35,10600,,
20171017,632407,LAC.CA,CA,1,1.68,10000,,
20160105,101013264,KBC VN,VN,1,12600,50000,,
20140731,20002894001,43 HK,HK,1,0.91,128000,,
20141017,20002894001,9020 JP,JP,1,7700,200,,
20180418,632407,SILO.ID,ID,1,8300,10000,,
20140828,20002894001,1910 HK,HK,2,25.2,1800,,
20180810,632407,SILO.ID,ID,1,3050,100000,,
20150506,20002894001,573 HK,HK,1,3.63,20000,,
20161110,632407,VED.UK,UK,1,882.49301,129000,,
2018830,632407,0539.HK,HK,1,0.147,1000000,,
20180809,632407,SILO.ID,ID,1,3090,10000,,
20180110,101013264,JVC VN,VN,1,6150,25000,,
20171011,632407,OXLC,LC,1,10.8,400,,
20140808,20002894001,1045 HK,HK,1,11.04,8000,,
20160808,101013264,NNC VN,VN,1,78500,3400,,
20161013,101013264,SHN VN,VN,1,10400,18000,,
20180409,632407,7974.JP,JP,1,45680,100,,
20140430,BR9224,IHH.MK,MK,1,4.02,7000,,
20141218,101013264,HPG VN,VN,1,0,6200,,
20170425,101013264,MAS VN,VN,1,90000,1000,,
20180423,632407,THCX.CA,CA,1,4.25,970,,
20180802,632407,4755.JP,JP,1,750,400,,
20151001,20002894001,3382 JP,JP,2,5400,200,,
20180709,632407,SILO.ID,ID,1,4390,10000,,
20171206,101013264,BVH VN,VN,1,58500,2600,,
20160219,20002894001,1910 HK,HK,1,22.55,2100,,
20150430,20002894001,573 HK,HK,1,3.7,25000,,
20170313,101013264,DNP VN,VN,1,25600,10000,,
20180807,632407,SILO.ID,ID,1,3070,25000,,
20150410,20002894001,573 HK,HK,1,3.72,30000,,
20140912,20002894001,BNP FP,FP,2,54,42,,
20140514,20002894001,BRK/B US,US,1,129,390,,
20180709,632407,SILO.ID,ID,1,4390,10000,,
20180809,632407,SILO.ID,ID,1,3090,25000,,
20160811,101013264,HAX VN,VN,1,31000,20000,,
20141119,20002894001,2823 HK,HK,1,9.28,5000,,
20160105,101013264,KBC VN,VN,1,12700,83000,,
20160622,101013264,MAS VN,VN,1,141500,2000,,
20141125,20002894001,BMW GY,GY,2,89.78,69,,
20160616,101013264,HTL VN,VN,2,85500,2000,,
20160420,101013264,PTB VN,VN,1,106000,740,,
20171113,101013264,BMP VN,VN,2,89600,1530,,
20150210,20002894001,EUN2 GY,GY,1,33.9,175,,
20180808,632407,SILO.ID,ID,1,3030,10000,,
20180803,632407,VED.UK,UK,2,8.283,5000,,
20180420,632407,SILO.ID,ID,1,8475,30000,,
20160623,101013264,KBC VN,VN,2,14900,30000,,
20180510,632407,3382.JP,JP,2,4800,600,,
20180216,632407,VED.UK,UK,1,7.56517,50000,,
20170313,101013264,DNP VN,VN,1,25600,5000,,
20140321,20002894001,1910 HK,HK,2,24,2100,,
20180412,632407,6723.JP,JP,1,992,1500,,
20150619,20002894001,357 HK,HK,1,9.55,4000,,
20160926,101013264,PTB VN,VN,2,122068.9747,22530,,
20160224,20002894001,1181 HK,HK,1,1.62,24000,,
20160708,101013264,HAG VN,VN,2,7100,4700,,
20180824,632407,SILO.ID,ID,1,2960,10000,,
20170908,632407,WSM,SM,1,47,240,,
20140430,20002894001,1088 HK,HK,1,20.75,2000,,
20180809,632407,SILO.ID,ID,1,3090,10000,,
20180615,101013264,SKG VN,VN,2,28800,22000,,
20141219,101013264,PTB VN,VN,1,0,5600,,
20140228,20002894001,3918 HK,HK,1,7.83,8000,,
20170719,101013264,CVT VN,VN,2,46200,9000,,
20170215,101013264,NNC VN,VN,1,70428.5714,2800,,
20140815,20002894001,1910 HK,HK,2,24.75,2400,,
20150302,20002894001,1181 HK,HK,1,1.7,50000,,
20140723,20002894001,FCX US,US,2,39,1000,,
20171117,632407,VED.UK,UK,1,7.7,10000,,
20140723,20002894001,BA US,US,1,129.7,82,,
20170817,101013264,APC VN,VN,1,38900,4000,,
20171115,632407,5707.JP,JP,2,6140,2000,,
20151022,624892,BREAD SP,SP,1,1.2114,12500,,
20150410,20002894001,573 HK,HK,1,3.72,23000,,
20180817,101013264,TTB VN,VN,2,22200,5000,,
20171215,632407,SILO.ID,ID,1,10500,10000,,
20160929,101013264,VKC VN,VN,1,19400,5000,,
20140718,20002894001,1910 HK,HK,1,24.5,1500,,
20171011,101013264,KDF VN,VN,1,59400,2000,,
20171204,632407,LAC.CA,CA,1,12.9,6000,,
20140519,20002894001,1299 HK,HK,1,38,400,,
20180326,632407,LAC.CA,CA,1,7.55,2000,,
20160615,101013264,VFG VN,VN,2,72500,3090,,
20180803,632407,VED.UK,UK,2,8.275,10000,,
20150223,20002894001,8316 JP,JP,2,0,100,,
20171107,101013264,VCB VN,VN,1,42500,1400,,
20161006,101013264,KBC VN,VN,1,18700,3000,,
20170718,101013264,TNA VN,VN,2,45700,4000,,
20180807,632407,SILO.ID,ID,1,3070,15000,,
20170224,632407,600004.CN,CN,2,15.3,2900,,
20150330,101013264,DIC VN,VN,1,8400,16000,,
20180412,632407,6723.JP,JP,1,991,2500,,
20180710,632407,6752.JP,JP,1,1412.5,500,,
20171010,101013264,HPG VN,VN,1,39500,3500,,
20180803,632407,7776.JP,JP,1,830,300,,
20150112,20002894001,493 HK,HK,1,1.17,122000,,
20180321,632407,SEVN PM,PM,1,114.9082,8500,,
20150430,20002894001,573 HK,HK,1,3.67,34000,,
20180525,101013264,PTB VN,VN,1,94813.8095,6300,,
20151014,20002894001,4503 JP,JP,1,1550,600,,
20170609,101013264,KSB VN,VN,1,52500,2500,,
20150224,101013264,MWG VN,VN,1,0,7000,,
20180111,101013264,E1VFVN30 VN,VN,1,17070,10000,,
20171101,101013264,APC VN,VN,2,69000,15400,,
20161104,632407,5707.JP,JP,2,389,11000,,
20160708,101013264,MSN VN,VN,1,67000,2320,,
20171206,632407,VED.UK,UK,2,6.43,5000,,
20170928,632407,MUA.AU,AU,2,0.63,6666,,
20140724,20002894001,AAPL US,US,1,97.5,100,,
20170907,632407,RFX.AU,AU,1,0.1,200000,,
20140924,624892,SLV US,US,2,17.1,115,,
20170714,101013264,PMC VN,VN,1,88500,2000,,
20171129,632407,GRZ.CA,CA,1,4.2,2200,,
20170918,101013264,E1VFVN30 VN,VN,1,13030,5200,,
20170321,632407,5707.JP,JP,2,582,10000,,
20160328,101013264,NCT VN,VN,2,126000,3000,,
20161104,632407,5707.JP,JP,2,382,5000,,
20180803,632407,VED.UK,UK,2,8.277,5000,,
20141128,20002894001,MC FP,FP,2,144.5,45,,
20160513,20002894001,8306 JP,JP,1,500,900,,
20160826,101013264,MAS VN,VN,1,125000,1000,,
20170321,632407,5707.JP,JP,2,582,6000,,
20170324,632407,002508.CN,CN,1,47.77,400,,
20170704,101013264,DXG VN,VN,1,17150,13000,,
20160826,101013264,KHA VN,VN,1,38300,4200,,
20150611,20002894001,555 HK,HK,1,0.51,125000,,
20160727,101013264,HAX VN,VN,1,30000,6000,,
20171218,632407,RFX.AU,AU,1,0.12,100000,,
20151201,20002894001,357 HK,HK,2,10.04,10000,,
20140924,632407,BMRI IJ,IJ,2,10600,3000,,
20170816,101013264,APC VN,VN,1,38800,3000,,
20140819,20002894001,DAI GY,GY,1,61.5,185,,
20150929,101013264,SSI VN,VN,1,23400,7000,,
20170424,101013264,MAS VN,VN,2,90500,1000,,
20171129,632407,WLCON PM,PM,1,8.2602,1200700,,
20171120,632407,5707.JP,JP,2,6080,1000,,
20140813,20002894001,NUS US,US,1,48.25,64,,
20160212,20002894001,1181 HK,HK,1,1.51,10000,,
20170809,101013264,PTI VN,VN,1,24000,7000,,
20150106,20002894001,BA US,US,2,129,75,,
20151117,20002894001,1321 JP,JP,2,0,50,,
20180103,632407,SILO.ID,ID,1,9225,10000,,
2018830,632407,0539.HK,HK,1,0.147,1000000,,
20140411,20002894001,1910 HK,HK,1,24.1,1500,,
20170309,101013264,DAH VN,VN,1,7000,12500,,
20160229,20002894001,4755 JP,JP,1,1110,200,,
20180829,632407,6728.JP,JP,1,4595,800,,
20140409,20002894001,27 HK,HK,2,69,1000,,
20180104,632407,SILO.ID,ID,1,9050,10000,,
20171225,101013264,SKG VN,VN,1,31000,22000,,
20170417,632407,3382.JP,JP,2,4600,300,,
20141201,20002894001,2318 HK,HK,2,66.55,1000,,
20180612,632407,9984.JP,JP,1,8200,500,,
20140411,624892,4819.JP,JP,2,1483,200,,
20171117,632407,VED.UK,UK,1,7.7,10000,,
20150922,101013264,VNS VN,VN,1,32300,4000,,
20170421,101013264,VNS VN,VN,1,22250,7300,,
20170113,101013264,MAS VN,VN,1,141500,3000,,
20170920,101013264,VNM VN,VN,1,148000,5000,,
2018830,632407,0539.HK,HK,1,0.148,700000,,
20150518,101013264,PNJ VN,VN,1,50000,1900,,
20160530,101013264,CLL VN,VN,1,24000,1300,,
20170704,101013264,MSN VN,VN,2,41250,1350,,
20161221,632407,601877.CN,CN,2,21.56,100,,
20160817,101013264,DVP VN,VN,2,71000,500,,
20150212,20002894001,7203 JP,JP,2,0,300,,
20170829,101013264,HAX VN,VN,1,37800,1600,,
20171201,101013264,SGN VN,VN,1,162000,1300,,
20150423,632407,763 HK,HK,2,23.8,600,,
20150226,20002894001,1181 HK,HK,1,1.68,12000,,
20160811,101013264,HAX VN,VN,1,30800,6000,,
20180803,101013264,VSC VN,VN,2,39000,5000,,
20150825,20002894001,SN/ LN,LN,1,0,300,,
20170113,632407,MGNT UK,UK,1,38.5,375,,
20170714,101013264,PMC VN,VN,1,89800,1500,,
20180704,632407,6501.JP,JP,1,759.2,1000,,
20140905,20002894001,1045 HK,HK,1,11.38,4000,,
20170123,101013264,HTI VN,VN,1,18200,5200,,
20160613,101013264,MSN VN,VN,1,70000,900,,
20150312,20002894001,1181 HK,HK,1,1.65,28000,,
20170829,632407,5707.JP,JP,1,499,2000,,
20140326,20002894001,HP US,US,1,107,40,,
20150703,20002894001,1181 HK,HK,1,1.97,2000,,
20171117,632407,5707.JP,JP,2,6190,2000,,
20170420,101013264,MAS VN,VN,2,91000,1800,,
20140911,20002894001,43 HK,HK,1,0.9,76000,,
20180809,632407,SILO.ID,ID,1,3090,15000,,
20140702,20002894001,MC FP,FP,1,140.8,45,,
20170215,101013264,NET VN,VN,1,33000,5200,,
20180111,632407,SM PM,PM,1,1017,440,,
20160930,101013264,DNP VN,VN,1,29300,4000,,
20141013,20002894001,SWKS US,US,1,46,173,,
20170427,624892,JAPFA.SG,SG,1,0.64,2300,,
20140904,20002894001,2318 HK,HK,2,66.2,1000,,
20160610,632407,PRAA US,US,1,26.27,320,,
20170804,632407,LAC.CA,CA,2,1.1,900,,
20170104,101013264,KHA VN,VN,1,40000,15000,,
20150430,20002894001,573 HK,HK,1,3.7,45000,,
20180807,632407,SILO.ID,ID,1,3070,20000,,
20171201,101013264,IDV VN,VN,1,38000,1800,,
20171003,632407,MUA.AU,AU,2,0.625,6666,,
20140829,20002894001,CMCSA US,US,1,54.5,275,,
20161213,101013264,ACV VN,VN,1,41500,15000,,
20170104,101013264,MAS VN,VN,2,149000,1500,,
20171024,101013264,VCS VN,VN,2,0,800,,
20150212,20002894001,1321 JP,JP,2,0,210,,
20170412,101013264,MAS VN,VN,2,100000,800,,
20160602,101013264,CLL VN,VN,1,24400,2550,,
20171115,632407,5707.JP,JP,2,6100,2200,,
20171116,101013264,VNM VN,VN,1,182900,1100,,
20140821,20002894001,8078 HK,HK,1,0.181,122000,,
20160822,101013264,VFG VN,VN,1,87000,1400,,
20140702,20002894001,880 HK,HK,2,20,2000,,
20180419,632407,SM PM,PM,1,901.5,350,,
20170309,101013264,DAH VN,VN,1,7000,23500,,
20180105,101013264,DNP VN,VN,2,20000,12000,,
20160811,101013264,PTB VN,VN,1,125000,1200,,
20161221,632407,601877.CN,CN,2,21.56,500,,
20141022,20002894001,1299 HK,HK,2,41.8,2000,,
20151002,20002894001,1181 HK,HK,1,1.75,46000,,
20140623,20002894001,1910 HK,HK,2,24.9,1800,,
20150723,101013264,SMT VN,VN,1,23700,6300,,
20170324,101013264,ACV VN,VN,1,51000,5000,,
20180410,632407,SILO.ID,ID,1,8400,15000,,
20180105,101013264,DNP VN,VN,2,20000,10000,,
20140327,20002894001,8316 JP,JP,1,4118,100,,
20180807,632407,SILO.ID,ID,1,3070,20000,,
20180322,632407,SILO.ID,ID,1,8225,15000,,
20170908,632407,5707.JP,JP,1,512,20000,,
20171117,632407,5707.JP,JP,2,6270,2000,,
20180105,101013264,DNP VN,VN,2,20000,10000,,
20170630,632407,7974.JP,JP,2,37500,100,,
20180412,632407,SILO.ID,ID,1,8400,20000,,
20170209,101013264,HAT VN,VN,1,43800,3000,,
2018830,632407,0539.HK,HK,1,0.147,1000000,,
20160830,101013264,HTL VN,VN,1,70500,450,,
20170922,101013264,MAS VN,VN,2,84000,2500,,
20171120,632407,5707.JP,JP,2,6090,2000,,
20170511,101013264,VNM VN,VN,1,144300,450,,
20150903,20002894001,C US,US,2,52.3,150,,
20150702,624892,BREAD SP,SP,1,1.3727,34000,,
20180402,632407,AC PM,PM,1,920,260,,
20170920,101013264,VNM VN,VN,1,148900,5000,,
20170725,101013264,VKC VN,VN,2,7700,22200,,
20140613,20002894001,1398 HK,HK,1,4.94,10000,,
20141017,20002894001,7203 JP,JP,1,5780,300,,
20171120,632407,5707.JP,JP,2,6090,2000,,
20170308,632407,HYB.MY,MY,2,1.13,40000,,
20170724,101013264,VKC VN,VN,2,7700,12000,,
20180202,632407,LAC.CA,CA,1,8.1,70,,
20150806,20002894001,3382 JP,JP,2,5950,300,,
20180803,101013264,VSC VN,VN,2,39100,1900,,
20171011,101013264,KDF VN,VN,1,59400,2000,,
20140703,20002894001,1910 HK,HK,1,25.3,1800,,
20170721,101013264,HAX VN,VN,1,36800,20000,,
20150702,20002894001,357 HK,HK,1,8.62,4000,,
20161214,632407,000963.CN,CN,1,70.5,100,,
20180207,632407,SILO.ID,ID,1,8900,15000,,
20170320,101013264,VNM VN,VN,1,133000,1000,,
20170724,101013264,HAX VN,VN,1,34200,5000,,
20140207,20002894001,2318 HK,HK,1,60.9,5500,,
20180803,632407,VED.UK,UK,2,8.283,7123,,
20161104,632407,5707.JP,JP,2,382,18000,,
20161128,101013264,LHC VN,VN,1,68500,2300,,
20180313,632407,SILO.ID,ID,1,8050,35000,,
20170313,101013264,STK VN,VN,2,20000,2150,,
20180706,101013264,PAN VN,VN,1,55900,410,,
20160119,101013264,BMI VN,VN,2,23700,9700,,
20170322,632407,5707.JP,JP,1,559,10000,,
20180706,101013264,NT2 VN,VN,2,31800,16500,,
20180718,101013264,SCS VN,VN,1,169900,500,,
20180719,101013264,PTB VN,VN,1,66000,4400,,
20180731,632407,SILO.ID,ID,1,3180,20000,,
20160329,101013264,SVC VN,VN,1,30300,2000,,
20140822,20002894001,AXP US,US,1,89,340,,
20150408,624892,XMRC SP,SP,1,2.1,1290,,
20170203,624892,BTG.SG,SG,1,1,23500,,
20170928,101013264,KDF VN,VN,1,60900,3000,,
20161018,101013264,MHC VN,VN,1,7198.088,25000,,
20170324,101013264,VKC VN,VN,1,14000,10000,,
20171201,101013264,SGN VN,VN,1,162000,1300,,
20161005,624892,TWP.SG,SG,1,0.375,8000,,
20160824,101013264,HTL VN,VN,1,70500,500,,
20180718,632407,9984.JP,JP,2,9700,500,,
20140318,20002894001,66 HK,HK,1,27.8,2500,,
20180420,632407,ACB.CA,CA,1,8.6,455,,
20180807,632407,SILO.ID,ID,1,3060,15000,,
20180725,101013264,HAT VN,VN,1,40000,5200,,
20140102,20002894001,SWHC US,US,1,13.496,15730,,
20140715,20002894001,2318 HK,HK,1,59.7,1000,,
20141015,632407,KLH CN,CN,1,1.24,5000,,
20160613,101013264,VIC VN,VN,1,53000,1100,,
20150227,20002894001,1181 HK,HK,1,1.7,22000,,
20170522,624892,BTG.SG,SG,1,1.545,15200,,
20151201,20002894001,357 HK,HK,2,10.04,59000,,
20150811,20002894001,9984 JP,JP,2,0,100,,
20150319,20002894001,1181 HK,HK,1,1.67,4000,,
20160212,20002894001,7169 JP,JP,2,1100,800,,
20180209,101013264,CTG VN,VN,1,25600,1800,,
20161221,632407,601877.CN,CN,2,21.56,100,,
20151201,20002894001,357 HK,HK,2,10.04,9000,,
20160704,101013264,PVC VN,VN,2,15400,1500,,
20170817,101013264,APC VN,VN,1,38800,4000,,
20140512,20002894001,DIS US,US,2,82.3,150,,
20140321,20002894001,DIS US,US,1,80.5,150,,
20171002,101013264,CAP VN,VN,1,38000,1100,,
20170321,101013264,HAX VN,VN,2,53019.14839,38750,,
20140820,624892,BTG SP,SP,1,1.3252,28000,,
20150409,20002894001,1181 HK,HK,1,1.92,30000,,
20170420,101013264,MAS VN,VN,2,90000,3000,,
20160921,101013264,HAX VN,VN,2,31518.46981,43720,,
20180319,632407,SILO.ID,ID,1,8300,15000,,
20180809,632407,SILO.ID,ID,1,3090,10000,,
20180716,101013264,CAV VN,VN,1,47000,960,,
20160622,101013264,MAS VN,VN,1,141500,1500,,
20170718,101013264,TNA VN,VN,2,45500,4000,,
20180809,632407,SILO.ID,ID,1,3090,10000,,
20180427,101013264,TTD VN,VN,1,61000,2700,,
20180329,632407,BTG.SG,SG,1,1.94,7000,,
20170522,101013264,GIL VN,VN,2,47400,3500,,
20171120,632407,5707.JP,JP,2,6060,3000,,
20180521,632407,ISOL.CA,CA,1,0.65,500,,
20141216,20002894001,1321 JP,JP,1,17100,60,,
20140326,20002894001,1910 HK,HK,2,24,2100,,
20171117,632407,5707.JP,JP,2,6150,3000,,
20161107,101013264,AMC VN,VN,1,33000,5600,,
20150602,20002894001,DAI GY,GY,1,85,85,,
20170215,101013264,CVT VN,VN,2,47400,5000,,
20150224,101013264,MWG VN,VN,1,133000,14270,,
20180821,101013264,DXG VN,VN,2,28050,10000,,
20150511,2006597,CRT SP,SP,1,0.935,2000,,
20180206,632407,BTG.SG,SG,1,1.68,10000,,
20160809,101013264,HAX VN,VN,1,28400,8000,,
20180703,632407,6752.JP,JP,1,1454,500,,
20170719,632407,MBOA.SG,SG,2,1.955,50000,,
20180110,101013264,JVC VN,VN,1,6160,10000,,
20170808,632407,BTG.SG,SG,2,1.75,9500,,
20180110,101013264,JVC VN,VN,1,6160,10000,,
20140411,20002894001,1299 HK,HK,2,40,1200,,
20160930,101013264,GIL VN,VN,1,68200,2000,,
20180809,632407,HUGE.CA,CA,2,0.13,25000,,
20180409,101013264,ACV VN,VN,1,91000,4000,,
20180621,632407,N.CA,CA,1,1.5,2860,,
20150130,20002894001,EUN2 GY,GY,2,34,224,,
20170425,101013264,MAS VN,VN,2,90000,2900,,
20160817,101013264,NNC VN,VN,1,81500,2000,,
20170908,101013264,KDC VN,VN,1,41500,2000,,
20150922,101013264,VNS VN,VN,1,33000,5000,,
20150910,20002894001,7203 JP,JP,1,0,100,,
20180807,632407,SILO.ID,ID,1,3070,25000,,
20170712,101013264,PMC VN,VN,1,90000,2400,,
20171121,101013264,VCS VN,VN,1,0,300,,
20140729,20002894001,AAPL US,US,1,99,61,,
20180807,632407,SILO.ID,ID,1,3070,25000,,
20171010,101013264,ACV VN,VN,1,66800,1500,,
20180807,632407,VED.UK,UK,2,8.276,5000,,
20140911,20002894001,3382 JP,JP,1,4035,200,,
20150916,20002894001,BAYN GY,GY,1,120.9,55,,
20170705,632407,3382.JP,JP,1,4580,600,,
20171213,632407,MUA.AU,AU,2,0.54,98,,
20170712,101013264,PMC VN,VN,1,89500,2000,,
20140707,20002894001,RMP AU,AU,2,0.165,74917,,
20170803,101013264,GIL VN,VN,2,38200,2000,,
20171213,632407,SILO.ID,ID,1,10625,100,,
20171024,632407,LOOK.UK,UK,1,1,10600,,
20161103,632407,LULU,LU,1,57.73,1710,,
20140710,20002894001,2318 HK,HK,1,0,500,,
20180207,632407,SILO.ID,ID,1,8900,20000,,
20170829,101013264,FLC VN,VN,2,8800,10000,,
20170105,101013264,KHA VN,VN,1,41000,12130,,
2018830,632407,0539.HK,HK,1,0.149,400000,,
20140530,20002894001,1910 HK,HK,1,24.3,1800,,
20180110,101013264,JVC VN,VN,1,6160,10000,,
20150626,20002894001,573 HK,HK,1,3.43,5000,,
20180116,101013264,LTG VN,VN,1,0,3100,,
20160929,101013264,GIL VN,VN,1,67300,2000,,
20160204,20002894001,1181 HK,HK,1,1.52,54000,,
20150605,624892,XFVT SP,SP,1,23.88,100,,
20170721,101013264,VKC VN,VN,2,8400,1000,,
20170630,632407,NRZ,RZ,1,16,500,,
20180207,632407,SILO.ID,ID,1,8900,10000,,
20150409,20002894001,1181 HK,HK,1,1.91,14000,,
20150612,20002894001,SN/ LN,LN,1,0,400,,
20140901,20002894001,43 HK,HK,2,0.95,128000,,
20180821,101013264,VJC VN,VN,1,151800,1500,,
20170803,101013264,GIL VN,VN,2,38200,3000,,
20180810,632407,HOT-U.CA,CA,1,8.29,1400,,
20180307,632407,3938.JP,JP,1,4190,100,,
20171011,101013264,VNM VN,VN,1,148400,880,,
20141219,101013264,TCL VN,VN,1,0,5200,,
20170426,101013264,MAS VN,VN,2,90000,3000,,
20141103,20002894001,M US,US,1,57.8,127,,
20171213,632407,SILO.ID,ID,1,10625,6000,,
20140826,20002894001,1929 HK,HK,2,11.48,4400,,
20170829,632407,SOT-U.CA,CA,1,7.95,1400,,
20160728,101013264,HAX VN,VN,1,29700,5000,,
20171227,632407,SILO.ID,ID,1,9800,10000,,
20180821,101013264,DXG VN,VN,2,27950,25000,,
20180709,632407,SILO.ID,ID,1,4410,10000,,
20171010,101013264,ACV VN,VN,1,66300,5200,,
20170918,101013264,NNC VN,VN,2,54200,3730,,
20170209,101013264,SVC VN,VN,2,0,2000,,
20180111,632407,7203.JP,JP,2,7600,600,,
20150417,20002894001,1186 HK,HK,1,16.76,15000,,
20141212,20002894001,SPLK US,US,2,56.6,264,,
20180621,632407,BRTSS.SG,SG,1,1.03,15700,,
20160817,101013264,CVT VN,VN,1,37400,10000,,
20171117,632407,5707.JP,JP,2,6260,1000,,
20180426,101013264,TTD VN,VN,1,58500,4000,,
20160211,20002894001,1181 HK,HK,1,1.5,26000,,
20180110,101013264,JVC VN,VN,1,6130,5000,,
20131113,20002894000,1928 HK,HK,1,0,1200,,
20150116,20002894001,493 HK,HK,2,1.17,57000,,
20170925,101013264,MAS VN,VN,2,84000,4000,,
20170704,101013264,DXG VN,VN,1,17150,60000,,
20180802,632407,VTH.AU,AU,1,0.9675,11000,,
20150708,101013264,HPG VN,VN,2,0,9300,,
20160720,101013264,MAS VN,VN,1,148000,2000,,
